Na omättad 1.5ms averaging: 100
Integration time [ms]:   1,500
Averaging Nr. [scans]: 100
Smoothing Nr. [pixels]: 0
Data measured with spectrometer [name]: 1804350U2
Wave   ;Sample   ;Dark     ;Reference;Scope
[nm]   ;[counts] ;[counts] ;[counts] 
354,863;   -2,513;   -5,272;    0,000
355,029;    2,470;   -0,052;    0,000
355,195;   -3,786;   -6,275;    0,000
355,362;    0,648;   -5,959;    0,000
355,528;   -0,286;    0,930;    0,000
355,695;   -0,843;   -3,024;    0,000
355,861;   -3,351;   -2,102;    0,000
356,027;   -0,568;   -1,769;    0,000
356,194;   -1,412;   -0,436;    0,000
356,360;   -0,658;   -1,264;    0,000
356,527;    4,880;   -2,677;    0,000
356,693;    1,451;  -12,819;    0,000
356,859;   -3,839;    0,697;    0,000
357,026;    1,998;   -2,945;    0,000
357,192;   -1,394;    4,271;    0,000
357,358;    0,346;    0,490;    0,000
357,525;    1,685;   -1,128;    0,000
357,691;    2,221;   -1,869;    0,000
357,857;   -0,211;   -1,162;    0,000
358,024;   -2,146;    1,486;    0,000
358,190;    3,064;    0,060;    0,000
358,356;   -0,370;   -4,159;    0,000
358,523;   -0,586;    1,950;    0,000
358,689;    0,937;   -8,312;    0,000
358,855;   -2,941;   -5,119;    0,000
359,022;    2,753;   -0,894;    0,000
359,188;   -3,894;   -1,157;    0,000
359,354;    1,430;   -3,573;    0,000
359,520;    0,997;   -8,617;    0,000
359,687;    7,049;   -6,999;    0,000
359,853;   -3,289;   -2,618;    0,000
360,019;    2,842;   -9,099;    0,000
360,185;   -8,466;    4,890;    0,000
360,352;    3,785;   -7,594;    0,000
360,518;   -0,126;   -4,132;    0,000
360,684;    7,294;   -3,419;    0,000
360,850;   -6,278;   -4,430;    0,000
361,016;   -0,726;  -13,295;    0,000
361,183;   -2,018;   -3,587;    0,000
361,349;   -4,112;  -13,437;    0,000
361,515;    3,612;    4,676;    0,000
361,681;    2,054;    0,940;    0,000
361,847;   -3,963;    3,157;    0,000
362,014;   -5,021;   -2,455;    0,000
362,180;   -1,647;   -0,606;    0,000
362,346;   -3,695;   -3,717;    0,000
362,512;    4,845;   -2,598;    0,000
362,678;   -1,375;   -7,852;    0,000
362,844;   -5,720;   -1,928;    0,000
363,010;    1,206;  -10,951;    0,000
363,177;    0,862;   -6,276;    0,000
363,343;    0,000;    3,714;    0,000
363,509;   -4,748;    2,735;    0,000
363,675;   -8,033;   -5,008;    0,000
363,841;   -3,137;    2,383;    0,000
364,007;   -3,614;    2,928;    0,000
364,173;   -5,188;    2,341;    0,000
364,339;   -1,711;   -1,679;    0,000
364,505;    4,451;    1,059;    0,000
364,671;    1,866;    2,356;    0,000
364,838;   -6,927;   -6,024;    0,000
365,004;   -5,297;   -3,709;    0,000
365,170;   -4,347;   -2,021;    0,000
365,336;    0,572;   -7,792;    0,000
365,502;   -2,129;   -9,094;    0,000
365,668;    6,038;   -4,650;    0,000
365,834;   -3,999;    2,249;    0,000
366,000;   -0,907;   -2,643;    0,000
366,166;    3,407;   -1,293;    0,000
366,332;    2,591;   -4,179;    0,000
366,498;    0,205;   -2,492;    0,000
366,664;   -2,746;   -4,650;    0,000
366,830;   -5,031;   -0,528;    0,000
366,996;   -3,942;   -3,556;    0,000
367,162;    2,314;   -3,237;    0,000
367,328;    3,466;   -4,814;    0,000
367,494;    3,956;   -4,722;    0,000
367,660;   -1,388;   -2,528;    0,000
367,826;    0,346;    1,398;    0,000
367,992;    0,623;   -9,967;    0,000
368,158;   -1,248;    4,798;    0,000
368,323;    0,939;   -4,803;    0,000
368,489;    2,728;   -3,640;    0,000
368,655;    0,120;   -4,512;    0,000
368,821;    3,410;    4,572;    0,000
368,987;    2,917;   -5,419;    0,000
369,153;   -6,140;   -5,774;    0,000
369,319;    0,916;   -5,115;    0,000
369,485;   -4,546;   -6,209;    0,000
369,651;    3,147;   -1,851;    0,000
369,817;   -3,779;   -1,120;    0,000
369,982;   -5,058;   -5,633;    0,000
370,148;   -5,695;    5,363;    0,000
370,314;    5,305;   -5,507;    0,000
370,480;    2,157;   -0,741;    0,000
370,646;    0,314;   -9,213;    0,000
370,812;    1,802;   -7,905;    0,000
370,978;    0,259;   -4,352;    0,000
371,143;    1,879;    0,676;    0,000
371,309;   -1,384;   -5,681;    0,000
371,475;   -1,315;   -0,424;    0,000
371,641;   -0,182;   -7,819;    0,000
371,807;   -6,169;    1,595;    0,000
371,972;   -6,395;   -1,734;    0,000
372,138;   -4,374;   -4,115;    0,000
372,304;    5,017;   -5,447;    0,000
372,470;   -4,579;    3,283;    0,000
372,636;    0,207;   -4,075;    0,000
372,801;   -0,148;   -1,101;    0,000
372,967;   -8,072;   -3,560;    0,000
373,133;   -4,855;   -0,745;    0,000
373,299;    6,233;   -4,362;    0,000
373,464;    0,358;   -1,647;    0,000
373,630;    6,550;   -7,357;    0,000
373,796;   -9,085;   -8,722;    0,000
373,961;    3,809;   -3,470;    0,000
374,127;   -6,763;   -9,187;    0,000
374,293;    4,003;   -5,332;    0,000
374,459;    0,555;   -2,373;    0,000
374,624;   -1,926;   -7,363;    0,000
374,790;   -8,552;   -4,943;    0,000
374,956;    3,708;   -6,780;    0,000
375,121;   -0,544;   -9,700;    0,000
375,287;    1,669;    1,113;    0,000
375,453;  -15,483;   -0,840;    0,000
375,618;    1,642;   -2,831;    0,000
375,784;    4,087;    3,498;    0,000
375,950;   -1,367;   -5,100;    0,000
376,115;    2,566;    1,944;    0,000
376,281;   -1,766;  -11,656;    0,000
376,447;   -2,052;   -5,887;    0,000
376,612;    0,371;   -3,181;    0,000
376,778;   -1,612;    5,601;    0,000
376,943;   -3,256;  -10,131;    0,000
377,109;   -0,496;    1,372;    0,000
377,275;    1,206;   -1,825;    0,000
377,440;   -2,483;   -0,978;    0,000
377,606;   -1,320;   -7,041;    0,000
377,771;    1,664;   -6,736;    0,000
377,937;    3,330;   -1,616;    0,000
378,102;    1,756;    0,248;    0,000
378,268;   -1,091;   -0,077;    0,000
378,434;   -4,412;   -2,234;    0,000
378,599;    1,332;   -0,667;    0,000
378,765;   -0,602;    6,323;    0,000
378,930;   -3,238;   -8,288;    0,000
379,096;    1,984;   -4,438;    0,000
379,261;   -4,553;  -10,974;    0,000
379,427;   -0,811;   -8,365;    0,000
379,592;   -2,150;   -5,396;    0,000
379,758;   -4,642;   -1,694;    0,000
379,923;    2,639;   -5,426;    0,000
380,089;    3,498;   -2,272;    0,000
380,254;   -3,764;  -10,603;    0,000
380,420;   -4,593;    4,308;    0,000
380,585;   -2,038;    3,433;    0,000
380,751;   -2,479;   -2,926;    0,000
380,916;   -3,651;   -4,025;    0,000
381,081;    1,385;    5,049;    0,000
381,247;   -3,832;   -6,463;    0,000
381,412;   -0,894;    0,400;    0,000
381,578;   -0,628;   -3,285;    0,000
381,743;   -1,369;    3,451;    0,000
381,909;   -4,142;   -6,242;    0,000
382,074;  -10,768;   -6,346;    0,000
382,239;   -1,085;   -2,475;    0,000
382,405;   -3,752;   -0,495;    0,000
382,570;   -3,530;   -7,169;    0,000
382,736;    7,390;   -0,323;    0,000
382,901;    5,012;   -2,916;    0,000
383,066;   -2,917;    1,296;    0,000
383,232;    4,513;   -1,191;    0,000
383,397;   -3,052;   -1,738;    0,000
383,562;   -0,682;   -1,221;    0,000
383,728;    3,542;    0,328;    0,000
383,893;    4,096;   -0,906;    0,000
384,058;   -3,306;   -2,058;    0,000
384,224;    4,986;   -1,492;    0,000
384,389;    5,314;   -4,336;    0,000
384,554;   -2,615;   -2,623;    0,000
384,720;   -2,136;   -5,236;    0,000
384,885;   11,770;   -4,959;    0,000
385,050;   -9,258;   -1,869;    0,000
385,216;    5,411;   -4,644;    0,000
385,381;   -2,957;   -2,397;    0,000
385,546;    2,953;  -13,988;    0,000
385,711;   -2,386;   -1,666;    0,000
385,877;    0,342;   -5,590;    0,000
386,042;   -0,510;   -1,902;    0,000
386,207;   -1,255;   -3,995;    0,000
386,372;   -5,513;   -4,580;    0,000
386,538;    2,592;   -5,271;    0,000
386,703;   -7,771;   -8,089;    0,000
386,868;   -1,128;   -3,746;    0,000
387,033;   -5,002;   -4,970;    0,000
387,199;    4,170;   -6,004;    0,000
387,364;   -1,918;    3,558;    0,000
387,529;  -12,202;    5,477;    0,000
387,694;    3,199;   -0,180;    0,000
387,859;   -3,042;    0,298;    0,000
388,024;    2,137;   -5,739;    0,000
388,190;    4,731;   -1,509;    0,000
388,355;   -4,505;    3,702;    0,000
388,520;   -5,270;   -0,876;    0,000
388,685;    4,007;   -6,141;    0,000
388,850;   -1,872;   -1,260;    0,000
389,015;    0,411;   -4,362;    0,000
