VäteMätning1
Integration time [ms]: 150,000
Averaging Nr. [scans]: 10
Smoothing Nr. [pixels]: 0
Data measured with spectrometer [name]: 1804350U2
Wave   ;Sample   ;Dark     ;Reference;Scope
[nm]   ;[counts] ;[counts] ;[counts] 
369,651;  155,050;  115,427;    0,000
369,817;   20,114;  -20,422;    0,000
369,982;   -5,174;  -42,465;    0,000
370,148;  -20,759;  -57,861;    0,000
370,314;   67,360;   38,564;    0,000
370,480;   77,731;   46,303;    0,000
370,646;  -30,451;  -46,763;    0,000
370,812;   23,026;  -27,156;    0,000
370,978;   43,453;    6,175;    0,000
371,143;   63,924;    0,335;    0,000
371,309;   50,671;    8,491;    0,000
371,475;  -23,373;  -47,557;    0,000
371,641;   43,077;    8,689;    0,000
371,807;   48,045;    4,868;    0,000
371,972;   36,026;    6,804;    0,000
372,138;   49,186;   26,225;    0,000
372,304;   55,001;    4,851;    0,000
372,470;   61,462;   32,633;    0,000
372,636;   35,585;  -30,014;    0,000
372,801;  -59,107; -109,377;    0,000
372,967;   41,894;  -15,916;    0,000
373,133;   17,844;  -18,801;    0,000
373,299;   53,851;   18,467;    0,000
373,464;  103,242;   73,639;    0,000
373,630;   17,982;   13,696;    0,000
373,796;   17,611;  -30,621;    0,000
373,961;   66,056;   77,635;    0,000
374,127;   35,000;  -26,388;    0,000
374,293;  -17,230;  -42,609;    0,000
374,459;   60,809;   36,649;    0,000
374,624;   20,630;  -13,188;    0,000
374,790;   -2,873;  -35,196;    0,000
374,956;   86,375;   45,059;    0,000
375,121;   38,455;    1,735;    0,000
375,287;   92,140;   58,670;    0,000
375,453;  -37,967;  -37,367;    0,000
375,618;   49,893;   -8,877;    0,000
375,784;  125,349;   62,597;    0,000
375,950;    7,253;   14,726;    0,000
376,115;   96,585;   65,196;    0,000
376,281;   -3,737;  -11,868;    0,000
376,447;   25,161;  -24,637;    0,000
376,612;   55,212;   12,248;    0,000
376,778;  103,978;   61,728;    0,000
376,943;    3,115;  -20,814;    0,000
377,109;    5,481;  -43,073;    0,000
377,275;    3,405;  -18,550;    0,000
377,440;   39,781;    8,197;    0,000
377,606;  -39,566;  -73,759;    0,000
377,771;   66,063;   60,132;    0,000
377,937;    8,883;  -13,374;    0,000
