Cadmium 200ms, 2 average
Integration time [ms]: 200,000
Averaging Nr. [scans]: 2
Smoothing Nr. [pixels]: 0
Data measured with spectrometer [name]: 1804349U2
Wave   ;Sample   ;Dark     ;Reference;Scope
[nm]   ;[counts] ;[counts] ;[counts] 
329,546;    3,000;    0,190;    0,000
329,564;  187,500;    3,977;    0,000
329,582;  164,000;    0,143;    0,000
329,599;  108,000;    2,203;    0,000
329,617;  195,000;   -0,483;    0,000
329,635;  172,000;   -5,183;    0,000
329,653;  204,000;    1,623;    0,000
329,670;   74,500;   -1,623;    0,000
329,688;  161,500;    2,220;    0,000
329,706;   79,000;    0,983;    0,000
329,724;   96,000;    1,140;    0,000
329,741;  135,500;    1,337;    0,000
329,759;   53,500;   -3,750;    0,000
329,777;   76,500;   -0,287;    0,000
329,795;   96,000;    3,833;    0,000
329,812;   49,500;   -1,553;    0,000
329,830;  172,000;   -0,560;    0,000
329,848;   49,500;   -2,343;    0,000
329,866;  102,500;   -2,697;    0,000
329,883;  100,500;   -2,613;    0,000
329,901;  110,000;    0,080;    0,000
329,919;  -17,500;   -1,493;    0,000
329,936;  108,000;   -3,530;    0,000
329,954;  167,500;   -3,113;    0,000
329,972;   55,500;   -2,297;    0,000
329,990;   -9,500;   -2,010;    0,000
330,007;   33,500;    1,307;    0,000
330,025;  -51,500;    0,610;    0,000
330,043;   60,000;   -1,507;    0,000
330,060;  -23,000;   -0,697;    0,000
330,078;   57,500;    0,517;    0,000
330,096;   98,500;    2,670;    0,000
330,114;    3,500;   -2,857;    0,000
330,131;  138,500;    3,180;    0,000
330,149;   60,500;   -2,560;    0,000
330,167;  158,000;   -0,123;    0,000
330,184;   72,500;    2,577;    0,000
330,202;   42,500;   -1,173;    0,000
330,220;  275,500;    0,293;    0,000
330,237;  111,000;   -3,387;    0,000
330,255;   41,000;   -2,150;    0,000
330,273;   89,000;   -0,957;    0,000
330,290;   -9,500;   -3,383;    0,000
330,308;  231,500;    3,860;    0,000
330,326;   38,500;    1,777;    0,000
330,343;  121,000;    2,303;    0,000
330,361;  167,000;   -0,677;    0,000
330,379;  138,000;   -0,270;    0,000
330,396;  121,000;    1,840;    0,000
330,414;   66,500;   -1,137;    0,000
330,432;  139,500;    0,563;    0,000
330,449;   20,000;    0,587;    0,000
330,467;    5,000;   -0,360;    0,000
330,485;  -13,000;   -7,607;    0,000
330,502;   30,500;    4,520;    0,000
330,520;   38,500;   -3,620;    0,000
330,538;   71,000;   -0,743;    0,000
330,555;   61,000;   -1,523;    0,000
330,573;   93,000;   -2,037;    0,000
330,591;   76,500;   -2,197;    0,000
330,608;  167,500;   -1,923;    0,000
330,626;   45,000;    1,067;    0,000
330,643;   97,500;    1,910;    0,000
330,661;   50,000;    1,813;    0,000
